predictor,train,test,1,2,3,4,5
max_temp,0.00334000000000001,-0.0253,0.0133800000000001,-0.0787600000000001,0,0.07124,-0.00126000000000004
min_temp,0,0.00475999999999999,0.00534000000000001,-0.00750000000000006,0.00624000000000002,-0.00750000000000006,0.00873999999999997
mixed_shrub,0.0178200000000001,0.04074,0.0267200000000001,0.0325,0.05,0.0175,0.00875999999999999
ndvi,0,0.00990000000000002,-0.00397999999999998,-0.005,0.0125,0.0125,-0.00250000000000006
precip_wet_quarter,0.00463999999999998,0.01144,0.0107,0.0175,0.0124799999999999,0,0.0362399999999999
road_density,0.00456000000000001,-0.00381999999999993,-0.0426399999999999,0.0287599999999999,0.00624000000000002,0.00124000000000002,0.0112399999999999
sagebrush,0.08696,0.16484,0.22536,0.0825,0.16562,0.11874,0.0549999999999999
